user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,engagement_band
U001725,2025-09-16,2,regular,mobile,search,High
U001726,2025-11-17,3,value,mobile,organic,Low
U001727,2025-12-29,2,value,mobile,search,Low
U001728,2025-09-25,2,regular,mobile,search,Med
U001729,2025-08-24,2,regular,mobile,organic,High
U001730,2025-05-31,3,premium,web,referral,High
U001731,2025-11-16,2,value,web,email,Low
U001732,2025-12-17,2,value,mobile,organic,Low
U001733,2025-10-27,1,value,mobile,referral,Low
U001734,2025-12-08,2,value,mobile,paid_social,Low
U001735,2025-12-07,1,premium,mobile,organic,Med
U001736,2025-11-21,1,premium,web,paid_social,High
U001737,2025-09-08,1,premium,mobile,organic,High
U001738,2025-05-30,2,value,mobile,organic,Med
U001739,2025-05-05,1,regular,mobile,email,Low
U001740,2025-06-25,2,regular,mobile,paid_social,High
U001741,2025-08-21,3,value,mobile,organic,Med
U001742,2025-11-07,3,regular,mobile,search,Med
U001743,2025-08-27,2,value,web,email,Med
U001744,2025-05-10,2,value,mobile,search,Med
U001745,2025-06-26,2,premium,web,email,High
U001746,2026-01-05,2,value,web,referral,Low
U001747,2026-01-07,2,premium,web,search,Low
U001748,2025-08-07,1,value,web,paid_social,Med
U001749,2025-11-23,3,value,web,paid_social,Low
U001750,2025-11-01,1,value,mobile,paid_social,Low
U001751,2025-12-24,3,value,mobile,search,Low
U001752,2025-12-13,2,regular,mobile,organic,Low
U001753,2025-10-09,1,value,web,organic,Low
U001754,2025-08-12,2,regular,web,paid_social,Low
U001755,2025-10-09,1,premium,mobile,paid_social,High
U001756,2025-07-24,3,value,mobile,paid_social,Med
U001757,2025-07-31,2,value,web,paid_social,Med
U001758,2025-10-04,1,regular,mobile,organic,High
U001759,2025-09-25,1,regular,mobile,organic,Med
U001760,2025-09-27,3,regular,mobile,referral,Med
U001761,2025-08-09,2,value,mobile,search,Med
U001762,2025-08-15,3,regular,mobile,referral,High
U001763,2025-05-07,3,regular,mobile,organic,High
U001764,2025-10-03,2,value,web,search,Low
U001765,2025-09-26,2,value,web,email,Low
U001766,2025-12-25,2,premium,web,organic,Low
U001767,2025-09-08,3,value,mobile,organic,Low
U001768,2025-08-30,1,value,mobile,paid_social,Low
U001769,2025-05-21,2,value,web,paid_social,Med
U001770,2025-06-23,1,regular,mobile,email,High
U001771,2025-07-28,2,regular,,email,Med
U001772,2025-08-07,2,value,web,paid_social,Med
U001773,2025-08-04,2,regular,mobile,organic,High
U001774,2025-08-11,2,regular,web,search,Low
U001775,2025-11-13,2,value,web,referral,Low
U001776,2025-06-06,1,premium,web,search,High
U001777,2025-07-27,2,value,web,email,Med
U001778,2025-06-14,3,value,mobile,paid_social,Low
U001779,2025-07-21,2,premium,mobile,organic,High
U001780,2025-10-23,2,regular,mobile,search,Med
U001781,2025-05-16,3,value,mobile,paid_social,Med
U001782,2025-07-29,1,regular,web,organic,Low
U001783,2025-05-10,2,regular,mobile,search,High
U001784,2025-12-30,1,value,web,paid_social,Low
U001785,2025-11-03,3,regular,web,organic,Med
U001786,2025-07-05,2,regular,mobile,search,High
U001787,2025-06-23,2,value,web,paid_social,Low
U001788,2025-05-29,1,regular,web,paid_social,Low
U001789,2025-08-31,1,value,,search,Med
U001790,2025-11-10,2,value,mobile,email,Low
U001791,2025-09-28,2,premium,web,email,High
U001792,2025-12-12,3,regular,web,search,Low
U001793,2025-07-30,3,regular,mobile,organic,High
U001794,2025-07-13,2,regular,web,paid_social,Med
U001795,2025-09-01,2,regular,mobile,organic,Low
U001796,2025-06-24,3,value,web,referral,Med
U001797,2026-01-04,2,premium,mobile,paid_social,Low
U001798,2025-06-20,2,regular,mobile,search,High
U001799,2025-09-02,3,regular,web,search,High
U001800,2025-09-13,1,regular,mobile,search,High
U001801,2025-05-19,3,value,web,email,Med
U001802,2025-08-30,1,value,mobile,organic,Med
U001803,2025-08-27,2,value,mobile,email,Low
U001804,2025-07-09,3,value,mobile,organic,Med
U001805,2025-06-06,2,regular,mobile,paid_social,High
U001806,2025-05-16,2,premium,mobile,email,High
U001807,2025-05-07,2,value,mobile,search,Med
U001808,2025-09-02,1,value,web,organic,Low
U001809,2025-05-27,1,regular,mobile,referral,High
U001810,2025-12-31,2,value,mobile,referral,Low
U001811,2025-07-05,2,premium,mobile,organic,High
U001812,2025-10-15,2,value,web,search,Low
U001813,2025-10-21,1,value,web,referral,Low
U001814,2025-09-06,3,value,mobile,organic,Med
U001815,2025-12-12,2,premium,mobile,paid_social,Med
U001816,2025-06-01,2,value,web,search,Med
U001817,2025-07-02,2,regular,web,organic,High
U001818,2025-07-07,1,value,web,referral,Med
U001819,2025-06-07,2,value,web,organic,Low
U001820,2025-07-17,2,premium,mobile,email,High
U001821,2025-07-22,1,value,web,search,Med
U001822,2025-11-12,3,value,web,search,Low
U001823,2025-07-19,3,regular,web,search,High
U001824,2025-12-11,2,premium,web,search,Med
U001825,2025-11-14,3,value,mobile,referral,Low
U001826,2025-12-17,3,value,web,paid_social,Low
U001827,2025-05-31,2,premium,web,paid_social,High
U001828,2026-01-07,2,regular,web,search,Low
U001829,2025-10-06,2,premium,mobile,organic,High
U001830,2026-01-06,2,regular,mobile,organic,Low
U001831,2025-08-02,1,regular,web,paid_social,Med
U001832,2025-12-30,1,regular,mobile,search,Low
U001833,2025-09-29,2,value,web,search,Low
U001834,2025-05-23,3,regular,mobile,search,High
U001835,2025-08-15,3,regular,web,search,High
U001836,2025-06-08,2,premium,mobile,paid_social,High
U001837,2025-12-27,1,regular,mobile,paid_social,Low
U001838,2025-07-20,2,value,web,email,Med
U001839,2025-06-29,2,regular,web,organic,High
U001840,2025-09-20,3,regular,web,search,Med
U001841,2025-08-19,3,regular,web,organic,High
U001842,2025-05-29,3,regular,web,referral,High
U001843,2025-11-25,3,regular,web,paid_social,Med
U001844,2025-12-03,3,value,mobile,search,Low
U001845,2025-11-07,2,regular,web,referral,Med
U001846,2025-10-06,1,regular,mobile,search,Med
U001847,2025-08-14,1,premium,web,organic,High
U001848,2025-09-18,2,regular,web,search,Med
U001849,2025-09-12,2,regular,web,organic,Low
U001850,2025-06-15,1,regular,mobile,referral,Med
U001851,2025-05-25,3,regular,web,paid_social,High
U001852,2025-07-07,1,value,web,paid_social,Med
U001853,2025-08-27,3,premium,mobile,referral,High
U001854,2025-06-14,3,premium,mobile,referral,High
U001855,2025-05-31,2,regular,mobile,search,High
U001856,2025-12-04,2,regular,web,organic,Med
U001857,2025-08-07,2,value,web,search,Med
U001858,2025-09-28,2,regular,mobile,email,High
U001859,2025-09-13,1,regular,mobile,email,High
U001860,2025-11-05,3,regular,mobile,paid_social,Med
U001861,2025-11-06,2,value,web,organic,Low
U001862,2025-07-18,2,regular,web,organic,High
U001863,2025-12-03,2,value,mobile,referral,Low
U001864,2025-08-06,2,regular,mobile,organic,High
U001865,2025-11-30,2,regular,web,paid_social,Med
U001866,2025-08-14,2,value,mobile,search,Med
U001867,2025-06-01,1,regular,mobile,organic,High
U001868,2025-11-11,2,regular,web,paid_social,Med
U001869,2025-05-12,2,regular,web,email,High
U001870,2025-11-14,2,value,mobile,paid_social,Low
U001871,2025-05-15,1,regular,web,search,High
U001872,2025-06-25,2,value,mobile,search,Med
U001873,2025-10-03,2,regular,mobile,email,Med
U001874,2025-12-27,2,regular,web,search,Low
U001875,2025-08-15,1,value,mobile,search,Low
U001876,2025-06-04,1,regular,web,paid_social,High
U001877,2025-07-02,2,regular,web,organic,High
U001878,2025-12-15,1,regular,mobile,organic,Low
U001879,2025-11-03,2,value,mobile,referral,Low
U001880,2025-05-30,3,value,web,paid_social,Med
U001881,2025-08-09,2,regular,mobile,organic,High
U001882,2025-07-10,3,value,mobile,organic,Med
U001883,2025-06-18,1,regular,mobile,email,High
U001884,2025-12-03,1,value,mobile,paid_social,Low
U001885,2025-10-07,2,value,web,paid_social,Med
U001886,2025-06-19,3,regular,web,organic,High
U001887,2025-10-15,3,value,mobile,email,Low
U001888,2025-08-16,1,regular,web,referral,Low
U001889,2025-05-20,3,value,mobile,search,Low
U001890,2025-08-25,2,regular,web,organic,High
U001891,2025-06-20,2,regular,web,paid_social,Med
U001892,2025-07-05,1,regular,web,referral,High
U001893,2025-12-11,3,regular,web,referral,Low
U001894,2025-10-30,1,value,web,email,Low
U001895,2025-06-07,3,regular,mobile,paid_social,High
U001896,2025-12-04,2,value,mobile,organic,Low
U001897,2025-09-26,2,regular,web,search,Med
U001898,2025-12-10,2,value,web,referral,Low
U001899,2025-11-08,3,regular,mobile,organic,Med
U001900,2025-07-29,1,value,web,organic,Med
U001901,2025-09-16,1,premium,web,paid_social,High
U001902,2025-09-15,2,regular,web,search,Med
U001903,2025-11-01,2,regular,mobile,referral,Med
U001904,2025-07-06,1,value,mobile,organic,Med
U001905,2025-07-27,1,value,mobile,organic,Med
U001906,2025-07-05,2,value,mobile,organic,Med
U001907,2025-07-18,1,premium,mobile,paid_social,High
U001908,2025-06-14,1,regular,web,paid_social,High
U001909,2025-05-14,3,value,web,search,Med
U001910,2025-12-26,2,regular,web,search,Low
U001911,2025-05-23,3,regular,web,organic,Low
U001912,2025-12-13,3,value,mobile,paid_social,Low
U001913,2025-05-05,1,regular,web,email,High
U001914,2025-11-16,2,value,web,paid_social,Low
U001915,2025-07-26,2,value,web,organic,Low
U001916,2025-09-11,2,regular,mobile,paid_social,High
U001917,2025-07-14,1,value,mobile,organic,Med
U001918,2025-09-05,1,premium,mobile,organic,High
U001919,2025-08-26,1,regular,web,organic,Low
U001920,2025-09-14,2,regular,web,organic,High
U001921,2025-08-11,3,regular,mobile,organic,High
U001922,2025-09-16,2,premium,mobile,referral,High
U001923,2025-11-28,2,value,mobile,organic,Low
U001924,2025-08-22,3,regular,web,paid_social,Med
U001925,2025-08-03,2,regular,web,email,High
U001926,2025-06-07,1,premium,mobile,search,High
U001927,2025-08-03,3,value,mobile,search,Med
U001928,2025-06-05,2,regular,,paid_social,High
U001929,2025-06-19,1,regular,web,organic,High
U001930,2025-12-30,2,value,web,search,Low
U001931,2025-05-27,3,premium,web,search,High
U001932,2025-09-02,2,value,mobile,referral,Low
U001933,2025-11-30,2,value,web,referral,Low
U001934,2025-12-30,1,regular,web,referral,Low
U001935,2025-06-10,1,regular,,paid_social,High
U001936,2025-06-15,1,value,mobile,search,Med
U001937,2025-08-06,2,value,web,referral,Low
U001938,2025-09-21,3,value,web,referral,Med
U001939,2025-12-31,1,regular,mobile,search,Low
U001940,2025-06-26,2,premium,mobile,email,High
U001941,2025-06-15,1,regular,mobile,referral,High
U001942,2025-07-07,1,value,,search,Low
U001943,2025-12-10,2,regular,web,organic,Low
U001944,2025-05-12,2,premium,mobile,organic,Low
U001945,2025-08-08,2,regular,mobile,paid_social,High
U001946,2025-06-03,2,value,web,organic,Low
U001947,2025-06-13,2,value,mobile,search,Low
U001948,2025-12-21,1,premium,web,paid_social,Med
U001949,2025-05-05,1,premium,web,referral,High
U001950,2025-07-24,3,value,web,referral,Med
U001951,2025-12-20,3,regular,web,paid_social,Low
U001952,2025-10-04,3,value,mobile,search,Low
U001953,2025-05-23,3,value,web,organic,Med
U001954,2025-08-29,2,regular,mobile,paid_social,High
U001955,2026-01-03,3,regular,web,organic,Low
U001956,2025-08-13,2,regular,web,search,High
U001957,2025-09-14,1,premium,web,email,High
U001958,2025-09-15,1,regular,web,search,Med
U001959,2025-10-17,1,value,mobile,paid_social,Low
U001960,2025-06-20,1,regular,mobile,paid_social,High
U001961,2025-12-01,2,regular,web,referral,Med
U001962,2026-01-08,2,regular,mobile,search,Low
U001963,2025-06-09,3,premium,mobile,search,High
U001964,2025-11-26,2,regular,mobile,organic,Med
U001965,2025-11-26,1,value,web,paid_social,Low
U001966,2025-11-07,2,value,web,organic,Low
U001967,2025-08-06,2,regular,mobile,search,High
U001968,2025-08-30,1,premium,mobile,paid_social,High
U001969,2025-12-01,2,value,web,organic,Low
U001970,2025-06-12,2,value,mobile,search,Med
U001971,2025-11-29,2,regular,web,organic,Med
U001972,2025-12-22,3,value,mobile,organic,Low
U001973,2025-10-23,3,value,web,organic,Low
U001974,2025-07-29,2,premium,mobile,organic,High
U001975,2025-09-22,1,regular,web,email,High
U001976,2025-05-17,3,premium,web,email,High
U001977,2025-12-24,2,regular,mobile,paid_social,Low
U001978,2025-07-29,1,value,web,paid_social,Med
U001979,2025-05-19,2,premium,mobile,paid_social,High
U001980,2025-11-20,2,value,mobile,referral,Low
U001981,2025-10-17,2,value,web,search,Low
U001982,2025-10-08,1,premium,web,organic,High
U001983,2025-05-18,2,regular,mobile,paid_social,High
U001984,2025-11-09,1,premium,mobile,email,Med
U001985,2025-10-11,1,value,mobile,organic,Low
U001986,2025-11-20,1,premium,web,search,Med
U001987,2025-11-28,3,regular,mobile,search,Med
U001988,2025-06-27,2,regular,web,search,High
U001989,2025-06-26,2,premium,,paid_social,High
U001990,2025-12-22,2,regular,web,search,Low
U001991,2025-09-15,3,regular,web,email,Med
U001992,2025-08-22,2,regular,mobile,referral,Low
U001993,2025-07-16,3,regular,mobile,organic,High
U001994,2025-10-12,2,premium,web,referral,High
U001995,2025-11-10,1,regular,mobile,paid_social,Med
U001996,2025-05-05,2,value,web,search,Med
U001997,2025-09-20,2,value,web,search,Low
U001998,2026-01-09,3,premium,web,referral,Low
U001999,2025-07-14,3,premium,web,search,High
U002000,2025-07-14,2,premium,web,organic,High
U002001,2025-12-11,3,value,web,organic,Low
U002002,2025-05-20,2,regular,web,organic,High
U002003,2025-08-12,2,regular,mobile,paid_social,High
U002004,2025-08-28,2,regular,mobile,organic,High
U002005,2025-11-21,1,value,mobile,paid_social,Low
U002006,2025-06-06,3,regular,web,search,High
U002007,2025-08-21,1,value,mobile,referral,Low
U002008,2025-06-12,2,regular,web,search,High
U002009,2025-11-18,2,value,mobile,email,Low
U002010,2025-10-10,1,value,mobile,email,Low
U002011,2025-09-06,1,value,web,organic,Med
U002012,2025-08-11,2,premium,web,paid_social,Low
U002013,2025-06-12,1,regular,mobile,organic,Low
U002014,2025-12-22,2,premium,mobile,referral,Low
U002015,2025-10-14,2,regular,mobile,paid_social,Med
U002016,2025-07-24,1,regular,mobile,organic,High
U002017,2025-08-16,1,value,mobile,organic,Med
U002018,2025-11-03,3,regular,web,search,Low
U002019,2025-11-01,3,value,mobile,referral,Low
U002020,2025-08-28,1,regular,web,referral,High
U002021,2025-07-20,3,regular,web,organic,High
U002022,2025-10-17,2,premium,web,organic,High
U002023,2025-10-17,2,value,mobile,search,Low
U002024,2025-10-02,2,regular,mobile,paid_social,Med
U002025,2025-05-23,2,value,web,organic,Med
U002026,2025-08-31,3,value,web,organic,Med
U002027,2025-10-06,2,regular,web,referral,Low
U002028,2025-12-29,2,regular,mobile,search,Low
U002029,2025-09-13,2,regular,mobile,paid_social,High
U002030,2025-07-30,1,value,web,search,Med
U002031,2025-09-21,2,premium,web,search,High
U002032,2025-06-18,1,premium,mobile,paid_social,High
U002033,2025-05-27,2,regular,web,organic,Low
U002034,2025-10-22,1,premium,web,organic,High
U002035,2026-01-07,1,value,web,email,Low
U002036,2025-12-03,2,regular,web,referral,Med
U002037,2025-09-28,2,premium,web,paid_social,High
U002038,2025-05-15,2,regular,mobile,organic,High
U002039,2026-01-07,1,regular,web,organic,Low
U002040,2025-08-25,2,regular,web,organic,High
U002041,2025-07-16,2,regular,mobile,email,High
U002042,2025-12-15,2,regular,mobile,referral,Low
U002043,2025-11-08,2,value,web,search,Low
U002044,2025-11-09,2,value,web,email,Low
U002045,2025-07-13,2,regular,mobile,organic,High
U002046,2026-01-08,3,regular,web,search,Low
U002047,2025-08-26,3,regular,mobile,organic,High
U002048,2025-09-15,2,premium,web,organic,High
U002049,2025-11-09,2,regular,web,email,Med
U002050,2025-10-17,1,regular,web,referral,Med
U002051,2025-06-17,3,regular,mobile,organic,High
U002052,2025-07-19,2,regular,web,organic,High
U002053,2025-08-03,2,regular,web,paid_social,High
U002054,2025-12-28,3,regular,web,organic,Low
U002055,2025-10-31,2,regular,mobile,search,Med
U002056,2025-08-04,1,regular,web,paid_social,High
U002057,2025-11-05,1,regular,mobile,organic,Med
U002058,2025-11-06,1,regular,mobile,organic,Med
U002059,2025-08-11,2,value,web,organic,Low
U002060,2025-08-14,1,regular,mobile,email,High
U002061,2025-12-15,3,regular,mobile,search,Med
U002062,2025-09-23,3,value,web,paid_social,Low
U002063,2025-06-11,2,regular,web,organic,High
U002064,2025-11-01,2,regular,web,paid_social,Low
U002065,2025-09-29,2,regular,web,organic,Med
U002066,2025-09-09,1,regular,web,organic,Low
U002067,2025-11-03,2,value,mobile,paid_social,Low
U002068,2025-12-18,1,value,mobile,paid_social,Low
U002069,2025-07-26,1,value,web,organic,Med
U002070,2025-08-18,2,regular,web,search,High
U002071,2025-06-21,1,regular,web,email,High
U002072,2025-10-14,2,regular,web,organic,Med
U002073,2025-08-14,2,regular,web,organic,High
U002074,2025-07-29,3,value,mobile,search,Med
U002075,2025-10-26,2,value,mobile,organic,Low
U002076,2025-08-15,3,value,web,paid_social,Med
U002077,2025-08-29,2,regular,mobile,paid_social,High
U002078,2025-08-23,3,value,mobile,search,Low
U002079,2025-07-08,2,regular,mobile,paid_social,High
U002080,2025-06-05,1,regular,web,search,High
U002081,2025-11-28,3,regular,web,paid_social,Med
U002082,2025-05-28,2,value,mobile,organic,Med
U002083,2025-07-25,1,value,web,organic,Low
U002084,2025-10-19,1,regular,mobile,paid_social,Med
U002085,2025-06-06,2,regular,web,organic,High
U002086,2025-10-16,2,value,mobile,organic,Low
U002087,2025-11-04,2,premium,mobile,search,High
U002088,2025-10-18,3,regular,web,paid_social,Med
U002089,2025-07-20,2,regular,web,organic,High
U002090,2025-05-09,2,value,mobile,paid_social,Med
U002091,2025-12-13,2,value,web,paid_social,Low
U002092,2025-07-25,3,value,mobile,paid_social,Med
U002093,2025-11-23,1,value,mobile,organic,Low
U002094,2025-06-23,1,regular,web,referral,High
U002095,2025-06-14,2,regular,mobile,organic,High
U002096,2025-11-16,2,premium,web,email,Med
U002097,2025-12-26,3,premium,mobile,paid_social,Low
U002098,2025-12-07,2,value,web,organic,Low
U002099,2025-11-09,3,value,web,referral,Low
U002100,2025-07-05,2,regular,web,search,High
U002101,2025-12-20,1,premium,mobile,search,Med
U002102,2025-10-19,1,premium,mobile,search,High
U002103,2025-06-17,1,value,mobile,paid_social,Med
U002104,2025-06-06,2,value,web,paid_social,Med
U002105,2025-12-09,2,value,web,referral,Low
U002106,2025-07-13,2,regular,mobile,organic,High
U002107,2025-11-13,2,regular,mobile,paid_social,Med
U002108,2025-06-08,2,regular,web,paid_social,Med
U002109,2025-07-14,2,regular,mobile,paid_social,Med
U002110,2025-07-15,2,value,web,search,Low
U002111,2025-07-14,2,regular,web,search,High
U002112,2025-10-21,2,value,mobile,paid_social,Low
U002113,2025-12-20,2,regular,web,organic,Low
U002114,2025-12-19,2,regular,web,organic,Low
U002115,2025-11-07,2,regular,mobile,search,Med
U002116,2025-06-24,2,value,mobile,organic,Med
U002117,2026-01-01,2,regular,web,organic,Low
U002118,2025-09-18,2,regular,mobile,organic,Med
U002119,2025-09-19,1,value,web,paid_social,Med
U002120,2025-10-28,2,value,web,email,Low
U002121,2025-11-14,3,regular,web,search,Med
U002122,2025-12-30,1,value,web,organic,Low
U002123,2025-09-28,3,value,web,referral,Low
U002124,2025-10-05,1,value,web,organic,Low
U002125,2025-11-08,2,value,mobile,email,Low
U002126,2025-07-08,2,regular,mobile,search,High
U002127,2025-07-21,1,regular,mobile,organic,High
U002128,2025-10-08,3,value,mobile,search,Low
U002129,2025-05-21,2,regular,web,organic,High
U002130,2025-07-24,3,value,web,paid_social,Low
U002131,2025-11-01,2,value,web,organic,Low
U002132,2026-01-05,3,value,mobile,referral,Low
U002133,2025-09-12,3,regular,web,paid_social,High
U002134,2025-08-13,2,premium,web,referral,High
U002135,2025-08-23,1,regular,web,referral,High
U002136,2025-10-24,2,value,web,organic,Low
U002137,2025-09-18,2,value,mobile,search,Med
U002138,2025-05-10,3,value,mobile,referral,Med
U002139,2025-09-17,2,regular,web,search,High
U002140,2025-08-13,2,value,mobile,organic,Med
U002141,2025-10-27,1,premium,mobile,organic,High
U002142,2025-12-10,2,regular,web,organic,Med
U002143,2026-01-01,3,regular,web,referral,Low
U002144,2025-10-05,1,regular,mobile,search,Med
U002145,2025-08-04,2,value,web,paid_social,Med
U002146,2025-08-24,3,regular,web,email,High
U002147,2025-06-18,1,value,web,organic,Med
U002148,2025-12-25,1,regular,mobile,paid_social,Med
U002149,2025-12-03,2,regular,mobile,organic,Med
U002150,2025-12-05,2,value,mobile,organic,Low
U002151,2025-07-26,1,regular,web,organic,High
U002152,2025-07-24,3,value,web,organic,Med
U002153,2025-12-06,2,value,mobile,search,Low
U002154,2025-09-18,3,regular,mobile,search,Low
U002155,2025-10-28,3,regular,mobile,organic,Med
U002156,2025-09-04,3,premium,mobile,organic,High
U002157,2025-08-24,2,regular,web,paid_social,High
U002158,2025-10-10,2,regular,mobile,organic,Med
U002159,2025-11-25,2,value,mobile,referral,Low
U002160,2025-07-27,1,value,mobile,email,Med
U002161,2025-11-24,2,premium,mobile,paid_social,Med
U002162,2025-07-05,1,value,web,paid_social,Med
U002163,2025-08-14,2,regular,mobile,paid_social,High
U002164,2025-12-20,1,value,web,paid_social,Low
U002165,2025-12-30,2,value,web,email,Low
U002166,2025-12-22,1,regular,mobile,email,Low
U002167,2025-07-23,2,regular,mobile,search,High
U002168,2025-12-02,3,regular,,paid_social,Med
U002169,2025-12-25,1,premium,web,referral,Med
U002170,2026-01-05,3,value,web,organic,Low
U002171,2025-05-10,3,regular,web,search,High
U002172,2025-11-07,2,value,mobile,paid_social,Low
U002173,2026-01-10,2,regular,mobile,paid_social,Low
U002174,2025-11-12,2,value,mobile,search,Low
U002175,2025-07-02,1,regular,web,organic,High
U002176,2025-11-12,2,value,mobile,organic,Low
U002177,2025-05-31,1,regular,mobile,search,High
U002178,2025-09-02,3,regular,web,email,High
U002179,2025-10-09,3,premium,mobile,referral,Med
U002180,2025-08-27,3,value,mobile,search,Med
U002181,2025-10-27,2,premium,web,organic,High
U002182,2025-07-04,2,value,web,referral,Med
U002183,2025-10-04,3,value,mobile,paid_social,Low
U002184,2025-10-13,1,value,mobile,search,Low
U002185,2025-10-11,1,value,mobile,search,Low
U002186,2025-07-16,2,regular,mobile,organic,High
U002187,2025-07-20,2,value,web,referral,Med
U002188,2025-07-08,2,regular,mobile,paid_social,High
U002189,2025-08-28,1,regular,mobile,search,Med
U002190,2025-09-29,2,regular,web,email,High
U002191,2025-08-03,2,regular,mobile,paid_social,Med
U002192,2025-08-15,1,regular,web,email,High
U002193,2025-07-15,1,value,web,search,Med
U002194,2025-06-28,2,regular,web,search,High
U002195,2025-10-17,3,value,mobile,email,Low
U002196,2025-11-25,2,value,,email,Low
U002197,2025-07-16,2,value,web,email,Med
U002198,2025-12-07,3,regular,mobile,referral,Med
U002199,2025-09-25,2,value,web,search,Low
U002200,2025-06-16,3,regular,mobile,organic,High
U002201,2025-08-04,2,value,mobile,search,Med
U002202,2025-05-06,2,regular,web,email,High
U002203,2025-05-14,1,regular,web,search,Med
U002204,2025-07-28,1,value,mobile,paid_social,Med
U002205,2025-08-27,3,regular,web,email,High
U002206,2025-11-21,3,regular,web,email,Med
U002207,2025-06-07,3,regular,mobile,email,High
U002208,2025-12-01,3,value,mobile,search,Low
U002209,2025-07-02,1,regular,mobile,search,High
U002210,2025-06-08,3,value,mobile,email,Med
U002211,2025-10-27,2,value,mobile,organic,Low
U002212,2025-11-15,3,value,mobile,organic,Low
U002213,2025-10-03,1,regular,mobile,email,High
U002214,2025-06-03,2,value,mobile,paid_social,Low
U002215,2025-06-02,3,regular,mobile,search,High
U002216,2025-08-10,3,value,web,organic,Med
U002217,2025-08-26,2,regular,web,search,Low
U002218,2026-01-10,2,value,web,email,Low
U002219,2025-07-15,2,regular,web,paid_social,High
U002220,2025-06-22,3,regular,web,search,High
U002221,2025-12-28,2,regular,web,search,Low
U002222,2025-06-12,2,value,mobile,referral,Low
U002223,2025-05-11,2,regular,web,email,Med
U002224,2025-08-19,2,premium,web,search,High
U002225,2025-08-13,2,premium,web,paid_social,High
U002226,2025-10-07,2,value,web,organic,Low
U002227,2025-12-11,3,regular,mobile,search,Low
U002228,2025-12-25,3,value,web,organic,Low
U002229,2025-07-16,3,value,web,search,Med
U002230,2026-01-06,2,regular,mobile,search,Low
U002231,2025-10-10,2,regular,web,organic,Med
U002232,2025-05-22,2,regular,web,organic,Low
U002233,2025-12-26,3,regular,mobile,organic,Low
U002234,2025-06-08,2,value,mobile,organic,Med
U002235,2025-09-29,2,regular,mobile,paid_social,Med
U002236,2025-11-19,2,value,mobile,organic,Low
U002237,2025-07-06,2,value,mobile,organic,Low
U002238,2025-07-11,2,value,web,email,Med
U002239,2025-09-01,1,premium,mobile,organic,High
U002240,2025-12-13,2,regular,mobile,referral,Low
U002241,2025-06-30,2,value,web,paid_social,Low
U002242,2025-10-18,1,regular,mobile,paid_social,Med
U002243,2025-08-26,3,premium,web,search,High
U002244,2025-06-02,2,premium,mobile,organic,High
U002245,2025-10-30,1,regular,mobile,referral,Med
U002246,2025-11-29,3,value,web,referral,Low
U002247,2025-09-26,2,regular,web,search,High
U002248,2025-06-18,3,regular,mobile,paid_social,Med
U002249,2025-06-13,2,premium,mobile,search,High
U002250,2025-08-19,3,regular,web,email,High
U002251,2025-09-09,2,regular,web,referral,High
U002252,2025-09-20,2,value,mobile,organic,Low
U002253,2025-07-05,1,regular,web,referral,High
U002254,2025-09-07,2,value,mobile,email,Low
U002255,2025-07-18,2,value,mobile,paid_social,Med
U002256,2025-10-24,2,regular,web,organic,Low
U002257,2025-11-20,2,regular,mobile,referral,Med
U002258,2025-10-15,3,premium,web,paid_social,High
U002259,2025-05-05,2,regular,mobile,organic,High
U002260,2026-01-09,2,premium,mobile,referral,Low
U002261,2025-05-10,3,regular,web,search,Low
U002262,2026-01-10,2,regular,web,referral,Low
U002263,2025-05-12,3,value,web,paid_social,Med
U002264,2025-09-11,3,regular,mobile,organic,High
U002265,2025-05-31,3,value,web,email,Med
U002266,2025-05-28,3,value,mobile,search,Med
U002267,2025-10-23,2,value,mobile,search,Low
U002268,2025-11-03,1,regular,web,search,Med
U002269,2025-06-03,2,regular,mobile,organic,High
U002270,2026-01-05,3,premium,web,paid_social,Med
U002271,2025-07-24,2,premium,mobile,search,High
U002272,2025-07-23,3,premium,web,email,High
U002273,2025-07-18,1,value,mobile,email,Med
U002274,2025-08-28,2,premium,web,paid_social,High
U002275,2025-06-18,2,regular,web,organic,High
U002276,2025-08-19,2,premium,mobile,paid_social,High
U002277,2025-06-26,1,value,mobile,organic,Med
U002278,2025-05-17,1,value,mobile,referral,Med
U002279,2025-08-05,3,premium,mobile,search,High
U002280,2025-10-20,2,value,web,email,Med
U002281,2025-11-12,1,value,mobile,search,Low
U002282,2025-08-01,1,regular,web,organic,High
U002283,2025-07-25,2,value,web,email,Med
U002284,2025-11-18,1,value,mobile,search,Low
U002285,2025-10-22,2,premium,mobile,referral,High
U002286,2025-11-29,3,premium,web,email,Med
U002287,2025-12-18,1,premium,web,search,Med
U002288,2025-11-27,2,value,mobile,search,Low
U002289,2025-12-26,1,value,web,search,Low
U002290,2025-08-17,2,regular,web,referral,High
U002291,2025-08-12,3,regular,web,email,High
U002292,2025-07-24,2,value,web,organic,Med
U002293,2025-07-03,3,regular,web,paid_social,High
U002294,2025-11-08,1,premium,mobile,organic,Med
U002295,2025-10-31,2,regular,web,paid_social,Low
U002296,2025-11-22,2,regular,web,referral,Med
U002297,2025-06-16,2,regular,mobile,referral,High
U002298,2025-09-05,3,value,mobile,search,Low
