user_id,week_start,active_days_week,total_minutes_week,sessions_week,feature_usage_count_week,payment_attempts_week,payment_failures_week,renewal_due_flag
U002248,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002248,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002248,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002249,2025-06-30,1.0,32.8,1.0,3.0,0.0,0.0,0.0
U002249,2025-07-07,7.0,266.03,16.0,29.0,0.0,0.0,0.0
U002249,2025-07-14,4.0,158.13,10.0,14.0,1.0,0.0,0.0
U002249,2025-07-21,4.0,228.44,14.0,15.0,0.0,0.0,0.0
U002249,2025-07-28,4.0,165.31,8.0,22.0,0.0,0.0,0.0
U002249,2025-08-04,5.0,480.27,22.0,49.0,0.0,0.0,0.0
U002249,2025-08-11,5.0,181.48,8.0,21.0,0.0,0.0,0.0
U002249,2025-08-18,5.0,293.19,18.0,29.0,1.0,0.0,0.0
U002249,2025-08-25,5.0,267.83,19.0,34.0,0.0,0.0,0.0
U002249,2025-09-01,5.0,188.79999999999998,9.0,14.0,0.0,0.0,0.0
U002249,2025-09-08,5.0,181.78,10.0,23.0,0.0,0.0,0.0
U002249,2025-09-15,5.0,252.24,16.0,30.0,1.0,0.0,0.0
U002249,2025-09-22,5.0,357.35,21.0,37.0,0.0,0.0,0.0
U002249,2025-09-29,2.0,81.4,4.0,7.0,0.0,0.0,0.0
U002249,2025-10-06,5.0,201.67,12.0,27.0,0.0,0.0,0.0
U002249,2025-10-13,6.0,173.11,11.0,18.0,1.0,0.0,0.0
U002249,2025-10-20,4.0,237.64999999999998,19.0,24.0,0.0,0.0,0.0
U002249,2025-10-27,4.0,178.39000000000001,16.0,16.0,0.0,0.0,0.0
U002249,2025-11-03,5.0,215.49,16.0,22.0,0.0,0.0,0.0
U002249,2025-11-10,5.0,133.32999999999998,12.0,15.0,1.0,0.0,0.0
U002249,2025-11-17,3.0,184.51,9.0,16.0,0.0,0.0,0.0
U002249,2025-11-24,4.0,123.7,8.0,10.0,0.0,0.0,0.0
U002249,2025-12-01,6.0,395.32,26.0,37.0,0.0,0.0,0.0
U002249,2025-12-08,4.0,278.65,17.0,28.0,0.0,0.0,0.0
U002249,2025-12-15,5.0,152.31,7.0,13.0,1.0,0.0,0.0
U002249,2025-12-22,3.0,73.28999999999999,4.0,6.0,0.0,0.0,0.0
U002249,2025-12-29,6.0,233.01999999999998,13.0,19.0,0.0,0.0,0.0
U002249,2026-01-05,2.0,99.50999999999999,9.0,9.0,0.0,0.0,0.0
U002249,2026-01-12,3.0,142.85,7.0,23.0,0.0,0.0,0.0
U002249,2026-01-19,5.0,232.07,12.0,20.0,0.0,0.0,0.0
U002249,2026-01-26,4.0,163.6,7.0,18.0,0.0,0.0,1.0
U002250,2025-08-18,4.0,67.86,4.0,15.0,1.0,0.0,0.0
U002250,2025-08-25,3.0,109.69,6.0,12.0,0.0,0.0,0.0
U002250,2025-09-01,4.0,177.45,9.0,17.0,0.0,0.0,0.0
U002250,2025-09-08,3.0,143.82,6.0,12.0,0.0,0.0,0.0
U002250,2025-09-15,4.0,74.73,7.0,8.0,0.0,0.0,0.0
U002250,2025-09-22,5.0,155.04,8.0,20.0,1.0,0.0,0.0
U002250,2025-09-29,3.0,53.16,3.0,4.0,0.0,0.0,0.0
U002250,2025-10-06,4.0,192.23000000000002,13.0,21.0,0.0,0.0,0.0
U002250,2025-10-13,4.0,90.44,4.0,6.0,0.0,0.0,0.0
U002250,2025-10-20,4.0,100.53,9.0,5.0,1.0,0.0,0.0
U002250,2025-10-27,4.0,138.92000000000002,10.0,13.0,0.0,0.0,0.0
U002250,2025-11-03,4.0,157.85,12.0,22.0,0.0,0.0,0.0
U002250,2025-11-10,3.0,121.56000000000002,4.0,10.0,0.0,0.0,0.0
U002250,2025-11-17,2.0,35.760000000000005,2.0,3.0,1.0,0.0,0.0
U002250,2025-11-24,5.0,283.09,15.0,24.0,0.0,0.0,0.0
U002250,2025-12-01,2.0,45.959999999999994,3.0,5.0,0.0,0.0,0.0
U002250,2025-12-08,5.0,123.5,7.0,13.0,0.0,0.0,0.0
U002250,2025-12-15,3.0,110.26,6.0,9.0,1.0,0.0,0.0
U002250,2025-12-22,3.0,82.75,4.0,15.0,0.0,0.0,0.0
U002250,2025-12-29,5.0,114.94,10.0,10.0,0.0,0.0,0.0
U002250,2026-01-05,5.0,131.59,8.0,16.0,0.0,0.0,0.0
U002250,2026-01-12,4.0,122.57,9.0,7.0,0.0,0.0,0.0
U002250,2026-01-19,6.0,226.35,12.0,27.0,0.0,0.0,0.0
U002250,2026-01-26,3.0,81.8,5.0,10.0,0.0,0.0,1.0
U002251,2025-09-08,6.0,172.95,12.0,22.0,0.0,0.0,0.0
U002251,2025-09-15,5.0,133.76,12.0,20.0,1.0,0.0,0.0
U002251,2025-09-22,6.0,260.61,15.0,31.0,0.0,0.0,0.0
U002251,2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002251,2025-10-06,5.0,101.44,7.0,12.0,0.0,0.0,0.0
U002251,2025-10-13,4.0,143.79,9.0,13.0,1.0,0.0,0.0
U002251,2025-10-20,3.0,115.0,14.0,15.0,0.0,0.0,0.0
U002251,2025-10-27,2.0,60.11,2.0,7.0,0.0,0.0,0.0
U002251,2025-11-03,5.0,133.52,10.0,18.0,0.0,0.0,0.0
U002251,2025-11-10,4.0,132.87,7.0,9.0,1.0,1.0,0.0
U002251,2025-11-17,4.0,192.43,15.0,12.0,0.0,0.0,0.0
U002251,2025-11-24,3.0,50.83,3.0,4.0,0.0,0.0,0.0
U002251,2025-12-01,5.0,183.26,12.0,19.0,0.0,0.0,0.0
U002251,2025-12-08,4.0,158.84,11.0,12.0,1.0,0.0,0.0
U002251,2025-12-15,6.0,187.32,15.0,26.0,0.0,0.0,0.0
U002251,2025-12-22,4.0,134.73000000000002,7.0,8.0,0.0,0.0,0.0
U002251,2025-12-29,3.0,69.52,4.0,6.0,0.0,0.0,0.0
U002251,2026-01-05,4.0,125.88,7.0,17.0,0.0,0.0,0.0
U002251,2026-01-12,3.0,201.85000000000002,10.0,29.0,0.0,0.0,0.0
U002251,2026-01-19,4.0,83.36,6.0,9.0,0.0,0.0,0.0
U002251,2026-01-26,2.0,47.99,4.0,4.0,0.0,0.0,1.0
U002252,2025-09-15,2.0,37.980000000000004,2.0,5.0,0.0,0.0,0.0
U002252,2025-09-22,2.0,27.16,2.0,2.0,1.0,0.0,0.0
U002252,2025-09-29,3.0,41.129999999999995,3.0,6.0,0.0,0.0,0.0
U002252,2025-10-06,3.0,58.269999999999996,4.0,6.0,0.0,0.0,0.0
U002252,2025-10-13,4.0,86.03999999999999,11.0,8.0,0.0,0.0,0.0
U002252,2025-10-20,4.0,121.45,11.0,12.0,0.0,0.0,0.0
U002252,2025-10-27,3.0,39.11,4.0,5.0,1.0,0.0,0.0
U002252,2025-11-03,4.0,62.9,5.0,5.0,0.0,0.0,0.0
U002252,2025-11-10,2.0,20.990000000000002,5.0,2.0,0.0,0.0,0.0
U002252,2025-11-17,1.0,24.37,2.0,4.0,0.0,0.0,0.0
U002252,2025-11-24,4.0,88.28,5.0,8.0,1.0,0.0,0.0
U002252,2025-12-01,2.0,31.089999999999996,2.0,3.0,0.0,0.0,0.0
U002252,2025-12-08,4.0,54.370000000000005,5.0,7.0,0.0,0.0,0.0
U002252,2025-12-15,2.0,42.97,7.0,5.0,0.0,0.0,0.0
U002252,2025-12-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0
U002252,2025-12-29,3.0,80.28999999999999,5.0,5.0,0.0,0.0,0.0
U002252,2026-01-05,3.0,66.57,4.0,11.0,0.0,0.0,0.0
U002252,2026-01-12,3.0,66.4,3.0,10.0,0.0,0.0,0.0
U002252,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002252,2026-01-26,1.0,13.25,2.0,1.0,0.0,0.0,1.0
U002253,2025-06-30,1.0,32.53,1.0,6.0,0.0,0.0,0.0
U002253,2025-07-07,4.0,95.24000000000001,8.0,8.0,0.0,0.0,0.0
U002253,2025-07-14,4.0,110.10000000000001,5.0,21.0,1.0,0.0,0.0
U002253,2025-07-21,4.0,148.17,9.0,18.0,0.0,0.0,0.0
U002253,2025-07-28,4.0,190.88,11.0,21.0,0.0,0.0,0.0
U002253,2025-08-04,7.0,247.14,20.0,26.0,0.0,0.0,0.0
U002253,2025-08-11,2.0,141.32,5.0,13.0,1.0,0.0,0.0
U002253,2025-08-18,4.0,149.69,7.0,18.0,0.0,0.0,0.0
U002253,2025-08-25,5.0,207.24,17.0,19.0,0.0,0.0,0.0
U002253,2025-09-01,3.0,92.53,6.0,10.0,0.0,0.0,0.0
U002253,2025-09-08,2.0,84.13,7.0,7.0,1.0,0.0,0.0
U002253,2025-09-15,1.0,30.93,1.0,4.0,0.0,0.0,0.0
U002253,2025-09-22,2.0,112.92,8.0,10.0,0.0,0.0,0.0
U002253,2025-09-29,4.0,102.71000000000001,5.0,15.0,0.0,0.0,0.0
U002253,2025-10-06,5.0,144.06,7.0,14.0,1.0,0.0,0.0
U002253,2025-10-13,3.0,78.3,6.0,11.0,0.0,0.0,0.0
U002253,2025-10-20,5.0,196.55,13.0,19.0,0.0,0.0,0.0
U002253,2025-10-27,5.0,225.93,10.0,22.0,0.0,0.0,0.0
U002253,2025-11-03,4.0,170.14999999999998,10.0,14.0,1.0,0.0,0.0
U002253,2025-11-10,3.0,117.4,5.0,7.0,0.0,0.0,0.0
U002253,2025-11-17,4.0,144.42000000000002,8.0,16.0,0.0,0.0,0.0
U002253,2025-11-24,3.0,173.29999999999998,8.0,15.0,0.0,0.0,0.0
U002253,2025-12-01,4.0,86.83,6.0,7.0,0.0,0.0,0.0
U002253,2025-12-08,4.0,201.07,10.0,25.0,1.0,0.0,0.0
U002253,2025-12-15,2.0,42.03,2.0,2.0,0.0,0.0,0.0
U002253,2025-12-22,5.0,206.49,17.0,16.0,0.0,0.0,0.0
U002253,2025-12-29,3.0,40.04,4.0,7.0,0.0,0.0,0.0
U002253,2026-01-05,5.0,200.35999999999999,14.0,19.0,0.0,0.0,0.0
U002253,2026-01-12,6.0,261.25,17.0,28.0,0.0,0.0,0.0
U002253,2026-01-19,2.0,58.07,9.0,6.0,0.0,0.0,0.0
U002253,2026-01-26,1.0,10.8,1.0,1.0,0.0,0.0,1.0
U002254,2025-09-01,1.0,23.21,1.0,2.0,0.0,0.0,0.0
U002254,2025-09-08,6.0,133.4,12.0,13.0,1.0,0.0,0.0
U002254,2025-09-15,3.0,47.730000000000004,8.0,4.0,0.0,0.0,0.0
U002254,2025-09-22,2.0,44.849999999999994,3.0,2.0,0.0,0.0,0.0
U002254,2025-09-29,2.0,42.91,3.0,4.0,0.0,0.0,0.0
U002254,2025-10-06,1.0,99.8,4.0,11.0,0.0,0.0,0.0
U002254,2025-10-13,2.0,34.0,2.0,2.0,1.0,0.0,0.0
U002254,2025-10-20,3.0,80.43,6.0,8.0,0.0,0.0,0.0
U002254,2025-10-27,3.0,130.41,8.0,17.0,0.0,0.0,0.0
U002254,2025-11-03,3.0,49.74,3.0,6.0,0.0,0.0,0.0
U002254,2025-11-10,1.0,17.72,1.0,1.0,0.0,0.0,1.0
U002254,2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002254,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002255,2025-07-14,1.0,11.98,1.0,1.0,0.0,0.0,0.0
U002255,2025-07-21,3.0,56.58,6.0,4.0,1.0,0.0,0.0
U002255,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002255,2025-08-04,4.0,135.74,7.0,18.0,0.0,0.0,0.0
U002255,2025-08-11,3.0,50.57,4.0,5.0,0.0,0.0,0.0
U002255,2025-08-18,3.0,41.089999999999996,4.0,6.0,1.0,0.0,0.0
U002255,2025-08-25,1.0,9.22,1.0,1.0,0.0,0.0,0.0
U002255,2025-09-01,2.0,45.75,2.0,5.0,0.0,0.0,0.0
U002255,2025-09-08,2.0,41.17,3.0,3.0,0.0,0.0,0.0
U002255,2025-09-15,2.0,32.62,4.0,6.0,1.0,0.0,0.0
U002255,2025-09-22,3.0,59.78,4.0,4.0,0.0,0.0,0.0
U002255,2025-09-29,2.0,36.7,2.0,3.0,0.0,0.0,0.0
U002255,2025-10-06,5.0,125.25999999999999,13.0,9.0,0.0,0.0,0.0
U002255,2025-10-13,1.0,4.67,2.0,1.0,0.0,0.0,0.0
U002255,2025-10-20,1.0,6.27,1.0,2.0,1.0,0.0,0.0
U002255,2025-10-27,4.0,97.15,4.0,11.0,0.0,0.0,0.0
U002255,2025-11-03,1.0,32.96,1.0,3.0,0.0,0.0,0.0
U002255,2025-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002255,2025-11-17,5.0,129.87,10.0,13.0,1.0,0.0,0.0
U002255,2025-11-24,3.0,113.1,9.0,10.0,0.0,0.0,0.0
U002255,2025-12-01,3.0,54.37,6.0,4.0,0.0,0.0,0.0
U002255,2025-12-08,6.0,107.44,10.0,10.0,0.0,0.0,0.0
U002255,2025-12-15,1.0,20.8,3.0,2.0,1.0,0.0,0.0
U002255,2025-12-22,6.0,86.25,6.0,11.0,0.0,0.0,0.0
U002255,2025-12-29,3.0,61.5,6.0,10.0,0.0,0.0,0.0
U002255,2026-01-05,3.0,69.75999999999999,4.0,5.0,0.0,0.0,0.0
U002255,2026-01-12,1.0,15.47,1.0,1.0,0.0,0.0,0.0
U002255,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U002255,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2025-10-20,2.0,48.57,4.0,4.0,0.0,0.0,0.0
U002256,2025-10-27,5.0,178.29,17.0,22.0,1.0,0.0,0.0
U002256,2025-11-03,3.0,73.07000000000001,6.0,6.0,0.0,0.0,0.0
U002256,2025-11-10,2.0,65.78,4.0,8.0,0.0,0.0,0.0
U002256,2025-11-17,3.0,97.37,7.0,9.0,0.0,0.0,0.0
U002256,2025-11-24,2.0,86.28999999999999,5.0,10.0,0.0,0.0,1.0
U002256,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002256,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002257,2025-11-17,2.0,59.67999999999999,4.0,4.0,0.0,0.0,0.0
U002257,2025-11-24,4.0,149.8,9.0,11.0,1.0,0.0,0.0
U002257,2025-12-01,2.0,110.2,12.0,12.0,0.0,0.0,0.0
U002257,2025-12-08,3.0,93.49000000000001,9.0,6.0,0.0,0.0,0.0
U002257,2025-12-15,2.0,84.0,4.0,11.0,0.0,0.0,0.0
U002257,2025-12-22,3.0,133.1,9.0,16.0,1.0,0.0,0.0
U002257,2025-12-29,3.0,136.7,7.0,15.0,0.0,0.0,0.0
U002257,2026-01-05,4.0,95.08,9.0,13.0,0.0,0.0,0.0
U002257,2026-01-12,5.0,162.76,8.0,17.0,0.0,0.0,0.0
U002257,2026-01-19,4.0,132.31,7.0,15.0,0.0,0.0,0.0
U002257,2026-01-26,4.0,121.31,11.0,5.0,0.0,0.0,1.0
U002258,2025-10-13,1.0,39.23,4.0,4.0,0.0,0.0,0.0
U002258,2025-10-20,4.0,189.98000000000002,11.0,18.0,1.0,0.0,0.0
U002258,2025-10-27,2.0,131.35,11.0,11.0,0.0,0.0,0.0
U002258,2025-11-03,4.0,245.51,18.0,32.0,0.0,0.0,0.0
U002258,2025-11-10,3.0,90.78,3.0,8.0,0.0,0.0,0.0
U002258,2025-11-17,5.0,293.47,17.0,31.0,1.0,0.0,0.0
U002258,2025-11-24,2.0,82.68,7.0,12.0,0.0,0.0,0.0
U002258,2025-12-01,5.0,192.26,11.0,27.0,0.0,0.0,0.0
U002258,2025-12-08,5.0,216.98000000000002,9.0,25.0,0.0,0.0,0.0
U002258,2025-12-15,4.0,373.65,17.0,42.0,1.0,0.0,0.0
U002258,2025-12-22,5.0,186.14,12.0,22.0,0.0,0.0,0.0
U002258,2025-12-29,3.0,193.26,13.0,19.0,0.0,0.0,0.0
U002258,2026-01-05,5.0,252.72,12.0,26.0,0.0,0.0,0.0
U002258,2026-01-12,6.0,309.47,13.0,33.0,0.0,0.0,0.0
U002258,2026-01-19,3.0,117.05,4.0,9.0,0.0,0.0,0.0
U002258,2026-01-26,5.0,273.55,27.0,29.0,0.0,0.0,1.0
U002259,2025-06-30,1.0,22.92,1.0,1.0,0.0,0.0,0.0
U002259,2025-07-07,2.0,46.980000000000004,3.0,3.0,1.0,0.0,0.0
U002259,2025-07-14,2.0,80.80999999999999,8.0,7.0,0.0,0.0,0.0
U002259,2025-07-21,5.0,123.64,11.0,12.0,0.0,0.0,0.0
U002259,2025-07-28,2.0,73.25,5.0,8.0,0.0,0.0,0.0
U002259,2025-08-04,4.0,140.82,8.0,16.0,1.0,0.0,0.0
U002259,2025-08-11,4.0,62.699999999999996,7.0,12.0,0.0,0.0,0.0
U002259,2025-08-18,4.0,92.65,4.0,13.0,0.0,0.0,0.0
U002259,2025-08-25,3.0,119.38,3.0,13.0,0.0,0.0,0.0
U002259,2025-09-01,2.0,61.37,2.0,6.0,0.0,0.0,0.0
U002259,2025-09-08,5.0,218.35999999999999,15.0,20.0,1.0,0.0,0.0
U002259,2025-09-15,3.0,107.76,11.0,9.0,0.0,0.0,0.0
U002259,2025-09-22,3.0,118.71000000000001,8.0,14.0,0.0,0.0,0.0
U002259,2025-09-29,4.0,107.57,4.0,6.0,0.0,0.0,0.0
U002259,2025-10-06,3.0,149.67,8.0,10.0,1.0,0.0,0.0
U002259,2025-10-13,3.0,120.33000000000001,7.0,9.0,0.0,0.0,0.0
U002259,2025-10-20,2.0,73.06,10.0,14.0,0.0,0.0,0.0
U002259,2025-10-27,2.0,43.44,3.0,8.0,0.0,0.0,0.0
U002259,2025-11-03,3.0,142.78,12.0,12.0,1.0,1.0,0.0
U002259,2025-11-10,5.0,142.97,9.0,13.0,0.0,0.0,0.0
U002259,2025-11-17,1.0,68.06,1.0,7.0,0.0,0.0,0.0
U002259,2025-11-24,6.0,159.25,9.0,22.0,0.0,0.0,0.0
U002259,2025-12-01,4.0,131.51000000000002,8.0,15.0,1.0,0.0,0.0
U002259,2025-12-08,3.0,50.2,5.0,3.0,0.0,0.0,0.0
U002259,2025-12-15,5.0,189.85,10.0,27.0,0.0,0.0,0.0
U002259,2025-12-22,4.0,147.09,14.0,7.0,0.0,0.0,0.0
U002259,2025-12-29,2.0,44.540000000000006,3.0,3.0,0.0,0.0,0.0
U002259,2026-01-05,1.0,16.95,1.0,1.0,0.0,0.0,0.0
U002259,2026-01-12,4.0,219.64,16.0,24.0,0.0,0.0,0.0
U002259,2026-01-19,3.0,141.01,8.0,23.0,0.0,0.0,0.0
U002259,2026-01-26,2.0,43.489999999999995,4.0,6.0,0.0,0.0,1.0
U002260,2026-01-05,1.0,42.87,1.0,3.0,1.0,0.0,0.0
U002260,2026-01-12,6.0,280.34000000000003,20.0,28.0,0.0,0.0,0.0
U002260,2026-01-19,5.0,197.26999999999998,12.0,16.0,0.0,0.0,0.0
U002260,2026-01-26,3.0,110.71000000000001,5.0,6.0,0.0,0.0,1.0
U002261,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002261,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002262,2026-01-05,2.0,53.85,3.0,9.0,1.0,0.0,0.0
U002262,2026-01-12,3.0,86.1,4.0,10.0,0.0,0.0,0.0
U002262,2026-01-19,3.0,74.53,5.0,8.0,0.0,0.0,0.0
U002262,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U002263,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U002263,2025-07-07,4.0,118.64,11.0,11.0,0.0,0.0,0.0
U002263,2025-07-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0
U002263,2025-07-21,3.0,51.99,4.0,9.0,0.0,0.0,0.0
U002263,2025-07-28,2.0,39.79,3.0,5.0,0.0,0.0,0.0
U002263,2025-08-04,2.0,17.12,2.0,2.0,0.0,0.0,0.0
U002263,2025-08-11,1.0,23.78,1.0,2.0,1.0,0.0,0.0
U002263,2025-08-18,4.0,70.56,6.0,10.0,0.0,0.0,0.0
U002263,2025-08-25,3.0,104.07,4.0,5.0,0.0,0.0,0.0
U002263,2025-09-01,4.0,139.88,6.0,14.0,0.0,0.0,0.0
U002263,2025-09-08,3.0,78.5,3.0,10.0,1.0,0.0,0.0
U002263,2025-09-15,3.0,64.96,5.0,8.0,0.0,0.0,0.0
U002263,2025-09-22,4.0,88.37,5.0,6.0,0.0,0.0,0.0
U002263,2025-09-29,1.0,12.95,2.0,1.0,0.0,0.0,0.0
U002263,2025-10-06,2.0,52.95,3.0,2.0,0.0,0.0,0.0
U002263,2025-10-13,3.0,89.30000000000001,8.0,11.0,1.0,0.0,0.0
U002263,2025-10-20,4.0,77.66,8.0,13.0,0.0,0.0,0.0
U002263,2025-10-27,2.0,23.46,2.0,4.0,0.0,0.0,0.0
U002263,2025-11-03,1.0,6.18,2.0,1.0,0.0,0.0,0.0
U002263,2025-11-10,2.0,41.64,3.0,3.0,2.0,1.0,0.0
U002263,2025-11-17,4.0,56.15,8.0,6.0,0.0,0.0,0.0
U002263,2025-11-24,5.0,97.07,7.0,13.0,0.0,0.0,0.0
U002263,2025-12-01,3.0,85.32,5.0,4.0,0.0,0.0,0.0
U002263,2025-12-08,7.0,128.21,10.0,16.0,1.0,0.0,0.0
U002263,2025-12-15,2.0,40.1,2.0,9.0,0.0,0.0,0.0
U002263,2025-12-22,4.0,72.87,7.0,10.0,0.0,0.0,0.0
U002263,2025-12-29,5.0,83.0,6.0,10.0,0.0,0.0,0.0
U002263,2026-01-05,4.0,67.39,4.0,8.0,0.0,0.0,0.0
U002263,2026-01-12,2.0,55.28,3.0,5.0,0.0,0.0,0.0
U002263,2026-01-19,1.0,22.83,1.0,1.0,0.0,0.0,0.0
U002263,2026-01-26,2.0,25.03,3.0,4.0,0.0,0.0,1.0
U002264,2025-09-08,3.0,96.32,3.0,11.0,0.0,0.0,0.0
U002264,2025-09-15,4.0,107.50999999999999,6.0,10.0,1.0,0.0,0.0
U002264,2025-09-22,3.0,170.18,4.0,18.0,0.0,0.0,0.0
U002264,2025-09-29,2.0,87.03,10.0,13.0,0.0,0.0,0.0
U002264,2025-10-06,5.0,136.67000000000002,8.0,15.0,0.0,0.0,0.0
U002264,2025-10-13,6.0,180.84,9.0,18.0,0.0,0.0,0.0
U002264,2025-10-20,3.0,53.379999999999995,3.0,6.0,1.0,0.0,0.0
U002264,2025-10-27,2.0,35.32,4.0,6.0,0.0,0.0,0.0
U002264,2025-11-03,4.0,197.82999999999998,8.0,28.0,0.0,0.0,0.0
U002264,2025-11-10,5.0,174.76000000000002,10.0,15.0,0.0,0.0,0.0
U002264,2025-11-17,5.0,239.47,13.0,28.0,1.0,0.0,0.0
U002264,2025-11-24,2.0,50.199999999999996,7.0,3.0,0.0,0.0,0.0
U002264,2025-12-01,3.0,81.53999999999999,7.0,12.0,0.0,0.0,0.0
U002264,2025-12-08,4.0,149.4,6.0,15.0,0.0,0.0,0.0
U002264,2025-12-15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
U002264,2025-12-22,4.0,141.71,9.0,19.0,0.0,0.0,0.0
U002264,2025-12-29,4.0,137.41,8.0,13.0,0.0,0.0,0.0
U002264,2026-01-05,2.0,65.83,4.0,10.0,0.0,0.0,0.0
U002264,2026-01-12,5.0,168.23,10.0,21.0,0.0,0.0,0.0
U002264,2026-01-19,4.0,118.6,5.0,13.0,0.0,0.0,0.0
U002264,2026-01-26,4.0,137.16,7.0,9.0,0.0,0.0,1.0
U002265,2025-06-30,1.0,14.15,1.0,3.0,1.0,0.0,0.0
U002265,2025-07-07,5.0,100.57,9.0,15.0,0.0,0.0,0.0
U002265,2025-07-14,3.0,117.02,9.0,15.0,0.0,0.0,0.0
U002265,2025-07-21,3.0,135.16,7.0,12.0,0.0,0.0,0.0
U002265,2025-07-28,2.0,35.8,2.0,5.0,0.0,0.0,0.0
U002265,2025-08-04,3.0,65.88,7.0,4.0,1.0,0.0,0.0
